mock_id,about.location,about.primary_currency,about.status,about.timezone
77,"{u'administrative_area': None, u'city': u'Kampala', u'country': {u'highres_flag_url': u'/img/flags/highres_png/uganda.png', u'code': u'ug', u'name': u'Uganda', u'seo_url': None, u'flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/png/ug.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/uganda.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/ug.png', u'flag_class': u'uganda', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': True, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'UG', u'offset': 3, u'id': 26, u'timezone': u'Africa/Kampala'}"
78,"{u'administrative_area': None, u'city': u'Somers', u'country': {u'highres_flag_url': u'/img/flags/highres_png/united-states.png', u'code': u'us', u'name': u'United States', u'seo_url': None, u'flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/png/us.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/united-states.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/us.png', u'flag_class': u'united-states', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': True, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'US', u'offset': -4, u'id': 120, u'timezone': u'America/New_York'}"
79,"{u'administrative_area': None, u'city': u'Penang', u'country': {u'highres_flag_url': u'/img/flags/highres_png/malaysia.png', u'code': u'my', u'name': u'Malaysia', u'seo_url': None, u'flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/png/my.png', u'highres_flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/highres_png/malaysia.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/my.png', u'flag_class': u'malaysia', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'MY', u'offset': 8, u'id': 186, u'timezone': u'Asia/Kuala_Lumpur'}"
80,"{u'administrative_area': None, u'city': u'Delhi', u'country': {u'highres_flag_url': u'/img/flags/highres_png/india.png', u'code': u'in', u'name': u'India', u'seo_url': None, u'flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/png/in.png', u'highres_flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/highres_png/india.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/in.png', u'flag_class': u'india', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'INR', u'name': u'Indian Rupee', u'country': u'IN', u'sign': u'\u20b9', u'exchange_rate': 0.015607, u'id': 11}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': True, u'profile_complete': True}","{u'country': u'IN', u'offset': 5.5, u'id': 164, u'timezone': u'Asia/Calcutta'}"
81,"{u'administrative_area': None, u'city': u'Rajapalayam', u'country': {u'highres_flag_url': u'/img/flags/highres_png/india.png', u'code': u'in', u'name': u'India', u'seo_url': None, u'flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/png/in.png', u'highres_flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/highres_png/india.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/in.png', u'flag_class': u'india', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'IN', u'offset': 5.5, u'id': 403, u'timezone': u'Asia/Kolkata'}"
82,"{u'administrative_area': None, u'city': u'Mexico City', u'country': {u'highres_flag_url': u'/img/flags/highres_png/mexico.png', u'code': u'mx', u'name': u'Mexico', u'seo_url': None, u'flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/png/mx.png', u'highres_flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/highres_png/mexico.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/mx.png', u'flag_class': u'mexico', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'MXN', u'name': u'Mexican Peso', u'country': u'MX', u'sign': u'$', u'exchange_rate': 0.052298, u'id': 14}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': True, u'profile_complete': True}","{u'country': u'MX', u'offset': -5, u'id': 77, u'timezone': u'America/Cancun'}"
83,"{u'administrative_area': None, u'city': u'Barcelona', u'country': {u'highres_flag_url': u'/img/flags/highres_png/spain.png', u'code': u'es', u'name': u'Spain', u'seo_url': None, u'flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/png/es.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/spain.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/es.png', u'flag_class': u'spain', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'ES', u'offset': 2, u'id': 264, u'timezone': u'Europe/Madrid'}"
84,"{u'administrative_area': None, u'city': u'Oak Ridge', u'country': {u'highres_flag_url': u'/img/flags/highres_png/united-states.png', u'code': u'us', u'name': u'United States', u'seo_url': None, u'flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/png/us.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/united-states.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/us.png', u'flag_class': u'united-states', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'US', u'offset': -5, u'id': 81, u'timezone': u'America/Chicago'}"
85,"{u'administrative_area': None, u'city': u'Tver', u'country': {u'highres_flag_url': u'/img/flags/highres_png/russian-federation.png', u'code': u'ru', u'name': u'Russian Federation', u'seo_url': None, u'flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/png/ru.png', u'highres_flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/highres_png/russian-federation.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/ru.png', u'flag_class': u'russian-federation', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': True, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': True, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'RU', u'offset': 3, u'id': 269, u'timezone': u'Europe/Moscow'}"
86,"{u'administrative_area': None, u'city': u'Wexford', u'country': {u'highres_flag_url': u'/img/flags/highres_png/ireland.png', u'code': u'ie', u'name': u'Ireland', u'seo_url': None, u'flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/png/ie.png', u'highres_flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/highres_png/ireland.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/ie.png', u'flag_class': u'ireland', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'IE', u'offset': 1, u'id': 252, u'timezone': u'Europe/Dublin'}"
87,"{u'administrative_area': None, u'city': u'Calcutta', u'country': {u'highres_flag_url': u'/img/flags/highres_png/india.png', u'code': u'in', u'name': u'India', u'seo_url': None, u'flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/png/in.png', u'highres_flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/highres_png/india.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/in.png', u'flag_class': u'india', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'INR', u'name': u'Indian Rupee', u'country': u'IN', u'sign': u'\u20b9', u'exchange_rate': 0.015607, u'id': 11}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': True, u'profile_complete': True}","{u'country': u'IN', u'offset': 5.5, u'id': 403, u'timezone': u'Asia/Kolkata'}"
88,"{u'administrative_area': None, u'city': u'Donetsk', u'country': {u'highres_flag_url': u'/img/flags/highres_png/hong-kong.png', u'code': u'hk', u'name': u'Hong Kong', u'seo_url': None, u'flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/png/hk.png', u'highres_flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/highres_png/hong-kong.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/hk.png', u'flag_class': u'hong-kong', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': True, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': True, u'profile_complete': True}","{u'country': u'HK', u'offset': 8, u'id': 175, u'timezone': u'Asia/Hong_Kong'}"
89,"{u'administrative_area': None, u'city': u'Chervonograd', u'country': {u'highres_flag_url': u'/img/flags/highres_png/ukraine.png', u'code': u'ua', u'name': u'Ukraine', u'seo_url': None, u'flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/png/ua.png', u'highres_flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/highres_png/ukraine.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/ua.png', u'flag_class': u'ukraine', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': True, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'UA', u'offset': 3, u'id': 285, u'timezone': u'Europe/Uzhgorod'}"
90,"{u'administrative_area': None, u'city': u'Lviv', u'country': {u'highres_flag_url': u'/img/flags/highres_png/ukraine.png', u'code': u'ua', u'name': u'Ukraine', u'seo_url': None, u'flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/png/ua.png', u'highres_flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/highres_png/ukraine.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/ua.png', u'flag_class': u'ukraine', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'UA', u'offset': 3, u'id': 259, u'timezone': u'Europe/Kiev'}"
91,"{u'administrative_area': None, u'city': u'Monastir', u'country': {u'highres_flag_url': u'/img/flags/highres_png/tunisia.png', u'code': u'tn', u'name': u'Tunisia', u'seo_url': None, u'flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/png/tn.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/tunisia.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/tn.png', u'flag_class': u'tunisia', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': True, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': True, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'FR', u'offset': 2, u'id': 271, u'timezone': u'Europe/Paris'}"
92,"{u'administrative_area': None, u'city': u'Albany', u'country': {u'highres_flag_url': u'/img/flags/highres_png/united-states.png', u'code': u'us', u'name': u'United States', u'seo_url': None, u'flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/png/us.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/united-states.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/us.png', u'flag_class': u'united-states', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'US', u'offset': -7, u'id': 105, u'timezone': u'America/Los_Angeles'}"
93,"{u'administrative_area': None, u'city': u'Rotterdam', u'country': {u'highres_flag_url': u'/img/flags/highres_png/netherlands.png', u'code': u'nl', u'name': u'Netherlands', u'seo_url': None, u'flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/png/nl.png', u'highres_flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/highres_png/netherlands.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/nl.png', u'flag_class': u'netherlands', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'NL', u'offset': 2, u'id': 241, u'timezone': u'Europe/Amsterdam'}"
94,"{u'administrative_area': None, u'city': u'Seddon', u'country': {u'highres_flag_url': u'/img/flags/highres_png/australia.png', u'code': u'au', u'name': u'Australia', u'seo_url': None, u'flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/png/au.png', u'highres_flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/highres_png/australia.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/au.png', u'flag_class': u'australia', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'AU', u'offset': 10, u'id': 420, u'timezone': u'Australia/Melbourne'}"
95,"{u'administrative_area': None, u'city': u'Novara', u'country': {u'highres_flag_url': u'/img/flags/highres_png/italy.png', u'code': u'it', u'name': u'Italy', u'seo_url': None, u'flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/png/it.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/italy.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/it.png', u'flag_class': u'italy', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': True, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': False}","{u'country': u'IT', u'offset': 2, u'id': 275, u'timezone': u'Europe/Rome'}"
96,"{u'administrative_area': None, u'city': u'Torquay', u'country': {u'highres_flag_url': u'/img/flags/highres_png/united-kingdom.png', u'code': u'gb', u'name': u'United Kingdom', u'seo_url': None, u'flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/png/gb.png', u'highres_flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/highres_png/united-kingdom.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/gb.png', u'flag_class': u'united-kingdom', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'UK', u'offset': 1, u'id': 262, u'timezone': u'Europe/London'}"
97,"{u'administrative_area': None, u'city': u'Santee', u'country': {u'highres_flag_url': u'/img/flags/highres_png/united-states.png', u'code': u'us', u'name': u'United States', u'seo_url': None, u'flag_url_cdn': u'//cdn3.f-cdn.com/img/flags/png/us.png', u'highres_flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/highres_png/united-states.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/us.png', u'flag_class': u'united-states', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'US', u'offset': -7, u'id': 105, u'timezone': u'America/Los_Angeles'}"
98,"{u'administrative_area': None, u'city': u'Clayton', u'country': {u'highres_flag_url': u'/img/flags/highres_png/australia.png', u'code': u'au', u'name': u'Australia', u'seo_url': None, u'flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/png/au.png', u'highres_flag_url_cdn': u'//cdn5.f-cdn.com/img/flags/highres_png/australia.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/au.png', u'flag_class': u'australia', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': True, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': False}","{u'country': u'AU', u'offset': 10, u'id': 412, u'timezone': u'Australia/Brisbane'}"
99,"{u'administrative_area': None, u'city': u'Saratov', u'country': {u'highres_flag_url': u'/img/flags/highres_png/russian-federation.png', u'code': u'ru', u'name': u'Russian Federation', u'seo_url': None, u'flag_url_cdn': u'//cdn6.f-cdn.com/img/flags/png/ru.png', u'highres_flag_url_cdn': u'//cdn2.f-cdn.com/img/flags/highres_png/russian-federation.png', u'phone_code': None, u'language_code': None, u'demonym': None, u'language_id': None, u'person': None, u'iso3': None, u'sanction': None, u'flag_url': u'/img/flags/png/ru.png', u'flag_class': u'russian-federation', u'region_id': None}, u'vicinity': None, u'longitude': None, u'full_address': None, u'latitude': None}","{u'code': u'USD', u'name': u'US Dollar', u'country': u'US', u'sign': u'$', u'exchange_rate': 1, u'id': 1}","{u'payment_verified': False, u'identity_verified': False, u'email_verified': True, u'deposit_made': False, u'phone_verified': False, u'facebook_connected': False, u'profile_complete': True}","{u'country': u'RU', u'offset': 4, u'id': 276, u'timezone': u'Europe/Samara'}"
